\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-01-31 08:02:14,,,,,,,,
\\For 2019,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2019-10-25,23,8.89,13.00,14.34,14.34,1.24,0.20,0.20
2019-10-25,24,1.91,5.70,5.70,5.92,1.31,0.20,0.20
2019-10-26,1,-3.28,0.00,0.00,-0.13,1.24,0.20,0.20
2019-10-26,2,-3.85,-0.50,-0.50,-0.50,1.23,0.20,0.20
2019-10-26,3,-4.12,-0.50,-0.50,-0.50,1.22,0.20,0.20
2019-10-26,4,-0.97,-0.50,-0.50,-0.50,1.22,0.20,0.20
2019-10-26,5,-2.51,-0.50,-0.50,-0.50,1.32,0.20,0.20
2019-10-26,6,4.79,5.85,5.85,5.66,1.32,0.20,0.20
2019-10-26,7,9.42,14.34,14.33,5.92,1.67,0.45,0.45
2019-10-26,8,8.81,14.35,14.38,14.33,4.75,4.75,4.75
2019-10-26,9,4.34,13.35,13.35,14.36,1.08,0.45,0.45
2019-10-26,10,4.68,10.56,13.33,5.90,1.08,0.20,0.20
2019-10-26,11,0.00,5.80,5.66,5.70,1.08,0.20,0.20
2019-10-26,12,-0.02,5.79,5.70,0.00,1.08,0.20,0.20
2019-10-26,13,-0.11,0.00,0.00,0.00,1.08,0.20,0.20
2019-10-26,14,-0.07,0.00,0.00,0.00,1.08,0.20,0.20
2019-10-26,15,0.00,0.00,0.00,0.00,1.08,0.20,0.20
2019-10-26,16,0.00,5.66,5.78,5.66,1.08,0.27,0.27
2019-10-26,17,1.81,5.81,5.77,5.70,1.08,0.45,0.45
2019-10-26,18,0.00,5.84,5.85,5.80,1.21,1.21,1.21
2019-10-26,19,0.00,5.66,5.70,5.66,1.09,1.09,1.09
2019-10-26,20,0.00,0.00,0.00,0.00,1.09,0.20,0.20
2019-10-26,21,-0.02,0.00,0.00,0.00,1.09,0.27,0.27
2019-10-26,22,-0.99,-0.10,0.00,0.00,1.09,0.20,0.20
2019-10-26,23,-2.28,-0.50,-0.50,-0.25,1.08,0.20,0.20
2019-10-26,24,-3.00,-3.00,-3.00,-3.00,1.08,0.20,0.20
2019-10-27,1,-3.73,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,2,-3.00,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,3,-4.10,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,4,-3.55,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,5,-3.09,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,6,-3.09,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,7,-3.00,-3.00,-3.00,-3.00,1.09,0.20,0.20
2019-10-27,8,-3.56,-2.00,-2.00,-3.00,1.10,0.20,0.20
2019-10-27,9,-0.30,-0.13,-0.10,-2.00,1.09,0.20,0.20
2019-10-27,10,-0.02,-0.13,-0.10,-0.10,1.09,0.20,0.20
2019-10-27,11,0.00,0.00,0.00,0.00,1.09,0.20,0.20
2019-10-27,12,0.00,0.00,0.00,-0.10,1.09,0.20,0.20
2019-10-27,13,0.00,0.00,0.00,-0.02,1.09,0.20,0.20
2019-10-27,14,0.00,0.00,0.00,0.00,1.09,0.20,0.20
2019-10-27,15,0.00,0.00,0.00,0.00,1.09,0.20,0.20
2019-10-27,16,0.00,0.00,0.00,0.00,1.09,0.20,0.20
2019-10-27,17,5.08,0.00,0.00,0.00,1.16,0.45,0.45
2019-10-27,18,9.93,5.85,5.85,5.80,5.16,5.16,5.16
2019-10-27,19,3.36,16.00,5.85,5.83,1.10,1.10,1.10
2019-10-27,20,5.77,13.33,13.34,5.85,1.12,1.12,1.12
2019-10-27,21,2.26,5.66,5.81,5.80,1.09,1.09,1.09
2019-10-27,22,3.82,0.00,2.00,5.56,1.08,0.20,0.20
2019-10-27,23,-0.63,0.00,0.00,0.00,1.09,0.20,0.20
2019-10-27,24,-3.28,-2.80,-2.80,-2.80,1.09,0.20,0.20
2019-10-28,1,-1.78,-2.80,-2.80,-2.80,1.56,0.20,0.20
2019-10-28,2,0.00,-3.00,-3.00,-3.00,1.55,0.20,0.20
2019-10-28,3,2.11,-3.00,-3.00,-3.00,1.54,0.20,0.20
2019-10-28,4,-0.95,-2.80,-2.80,-3.00,1.54,0.20,0.20
2019-10-28,5,1.50,0.00,0.00,-0.02,1.54,0.20,0.20
2019-10-28,6,8.49,16.00,16.00,13.38,1.53,0.20,0.20
2019-10-28,7,12.16,18.55,16.00,16.00,17.28,17.28,17.28
2019-10-28,8,13.36,16.00,16.00,16.00,21.00,21.00,21.00
2019-10-28,9,14.83,16.00,16.00,14.35,21.00,21.00,21.00
2019-10-28,10,19.08,13.34,13.35,13.35,24.40,24.40,24.40
2019-10-28,11,10.68,13.34,13.34,5.85,4.75,3.58,3.58
2019-10-28,12,0.00,14.36,5.85,5.70,1.63,0.45,0.45
2019-10-28,13,1.26,5.70,14.20,5.66,4.18,2.99,2.99
2019-10-28,14,1.23,5.66,6.54,14.34,2.98,1.94,1.94
2019-10-28,15,2.36,13.37,13.37,14.40,1.29,0.45,0.45
2019-10-28,16,5.54,18.52,21.81,21.81,4.75,4.75,4.75
2019-10-28,17,10.92,16.00,16.00,16.00,15.62,15.62,15.62
2019-10-28,18,15.86,16.00,23.40,25.50,25.99,25.99,25.99
2019-10-28,19,15.93,16.73,16.01,20.92,11.76,11.76,11.76
2019-10-28,20,25.44,16.01,21.73,16.00,11.32,11.32,11.32
2019-10-28,21,28.91,34.87,30.75,20.56,1.26,1.21,1.21
2019-10-28,22,17.20,16.21,16.00,14.46,1.26,0.20,0.20
2019-10-28,23,9.04,13.34,13.35,13.33,1.27,0.20,0.20
2019-10-28,24,6.16,6.54,5.92,6.00,1.27,0.20,0.20
2019-10-29,1,-0.37,0.05,0.05,0.00,1.26,0.20,0.20
2019-10-29,2,-3.00,0.00,0.00,0.00,1.26,0.20,0.20
2019-10-29,3,-3.00,0.00,0.00,-0.13,1.26,0.20,0.20
2019-10-29,4,-2.46,0.00,0.00,-0.10,1.32,0.20,0.20
2019-10-29,5,0.00,5.66,5.81,0.05,1.32,0.20,0.20
2019-10-29,6,1.39,13.34,13.35,13.34,1.31,0.20,0.20
2019-10-29,7,8.62,16.00,16.00,13.36,1.22,0.29,0.29
2019-10-29,8,14.34,16.00,16.00,16.00,4.08,0.45,0.45
2019-10-29,9,13.45,13.34,13.34,13.35,4.08,1.00,1.00
2019-10-29,10,13.36,13.35,13.34,5.94,4.08,0.45,0.45
2019-10-29,11,13.36,13.34,13.38,13.34,1.28,0.45,0.45
2019-10-29,12,5.97,13.33,13.33,13.36,1.28,0.45,0.45
2019-10-29,13,13.66,16.00,16.00,13.39,1.27,0.45,0.45
2019-10-29,14,23.56,16.00,16.00,16.42,1.12,0.29,0.29
2019-10-29,15,24.29,16.00,16.00,16.00,1.19,0.45,0.45
2019-10-29,16,19.33,24.84,22.84,24.83,0.70,0.45,0.45
2019-10-29,17,37.84,23.00,23.46,15.51,16.15,16.15,16.14
2019-10-29,18,17.46,22.20,22.20,30.20,30.95,30.95,30.85
2019-10-29,19,17.52,37.43,32.20,34.33,23.45,23.45,21.15
2019-10-29,20,25.98,25.46,26.05,23.45,22.50,22.50,19.55
2019-10-29,21,20.13,17.14,17.14,20.56,8.67,0.45,0.45
2019-10-29,22,18.54,16.00,16.00,21.10,5.91,0.60,0.60
2019-10-29,23,24.10,13.39,16.00,13.39,1.26,0.23,0.23
2019-10-29,24,12.28,13.37,13.37,14.40,1.51,0.20,0.20
2019-10-30,1,10.19,13.32,5.84,5.66,4.75,0.17,0.17
2019-10-30,2,10.94,10.12,5.81,5.13,1.30,0.20,0.20
2019-10-30,3,5.85,5.59,0.01,0.00,1.28,0.20,0.20
2019-10-30,4,-0.70,22.86,5.66,1.00,1.31,0.20,0.20
2019-10-30,5,8.88,16.00,16.00,17.13,1.29,0.20,0.20
2019-10-30,6,6.89,16.00,16.00,25.80,1.29,0.20,0.20
2019-10-30,7,24.72,25.74,25.73,25.73,0.45,0.45,0.45
2019-10-30,8,26.06,26.32,25.86,25.53,1.27,1.27,1.27
2019-10-30,9,25.84,25.85,25.84,25.77,1.07,1.07,1.07
2019-10-30,10,25.83,25.85,25.89,25.83,7.72,0.45,0.45
2019-10-30,11,25.82,25.82,25.82,25.82,1.25,0.29,0.29
2019-10-30,12,25.82,25.82,25.81,25.81,1.23,0.29,0.29
2019-10-30,13,25.82,29.99,25.84,25.69,1.23,0.29,0.29
2019-10-30,14,25.77,25.78,26.14,25.75,0.29,0.29,0.29
2019-10-30,15,16.57,25.74,25.29,26.43,0.71,0.44,0.44
2019-10-30,16,16.27,28.59,23.71,23.74,1.00,0.45,0.45
2019-10-30,17,15.45,25.22,25.78,23.60,27.59,27.59,4.75
2019-10-30,18,11.53,23.74,25.22,22.59,31.33,30.10,4.75
2019-10-30,19,9.72,18.41,21.28,22.59,25.46,25.46,4.75
2019-10-30,20,6.65,14.39,14.45,18.41,1.29,1.29,1.29
2019-10-30,21,12.22,14.39,16.00,14.00,1.26,0.45,0.45
2019-10-30,22,20.82,18.41,13.39,23.59,1.66,0.21,0.21
2019-10-30,23,9.56,13.32,13.33,13.39,1.25,0.20,0.20
2019-10-30,24,8.16,5.81,5.81,5.84,1.28,0.20,0.20
2019-10-31,1,8.91,13.32,5.81,5.66,4.75,0.16,0.16
2019-10-31,2,4.09,7.21,10.24,0.00,4.75,0.12,0.12
2019-10-31,3,0.00,5.15,0.50,1.00,4.75,0.12,0.12
2019-10-31,4,0.00,8.35,9.64,13.31,4.75,0.15,0.15
2019-10-31,5,0.70,16.00,16.00,16.00,4.75,0.15,0.15
2019-10-31,6,21.81,13.39,23.00,30.00,1.24,0.20,0.20
2019-10-31,7,23.53,27.64,27.63,30.00,1.18,1.08,1.08
2019-10-31,8,22.59,23.94,25.96,27.66,11.64,11.64,11.64
2019-10-31,9,23.06,25.33,24.74,30.07,9.32,9.32,9.32
2019-10-31,10,14.25,27.63,27.12,27.12,1.28,1.28,1.28
2019-10-31,11,28.36,27.64,27.64,27.63,1.26,0.45,0.45
2019-10-31,12,26.07,25.33,27.63,27.12,1.31,1.31,1.31
2019-10-31,13,25.39,27.63,24.83,24.83,1.31,1.31,1.31
2019-10-31,14,10.37,24.83,24.19,19.05,1.32,1.32,1.32
2019-10-31,15,16.16,24.83,24.22,17.00,2.91,2.91,2.91
2019-10-31,16,19.87,16.00,16.00,13.35,4.75,4.75,4.75
2019-10-31,17,7.37,18.78,16.00,24.22,1.28,0.45,0.45
2019-10-31,18,0.00,27.45,16.00,26.13,19.72,19.72,19.72
2019-10-31,19,0.00,24.20,24.20,13.00,4.75,4.75,4.75
2019-10-31,20,0.83,16.00,16.00,16.00,4.75,4.75,4.75
2019-10-31,21,0.00,13.34,5.84,0.00,4.36,4.36,4.36
2019-10-31,22,0.00,0.00,0.00,0.00,1.24,1.24,1.24
2019-10-31,23,-0.02,0.00,0.00,0.00,1.25,0.20,0.20
2019-10-31,24,-0.08,0.00,0.00,0.00,1.25,0.20,0.20
2019-11-01,1,-3.00,-0.13,-0.13,0.00,1.24,0.20,0.20
2019-11-01,2,-2.93,-0.13,-0.13,-0.13,1.27,0.20,0.20
2019-11-01,3,-3.00,-2.13,-1.00,-0.25,1.26,0.20,0.20
2019-11-01,4,-1.12,-0.13,-0.13,-0.13,1.24,0.20,0.20
2019-11-01,5,-0.24,-0.02,0.00,-0.10,1.24,0.20,0.20
2019-11-01,6,0.00,0.00,0.00,0.00,1.24,0.20,0.20
2019-11-01,7,0.00,0.00,0.00,0.00,1.24,1.24,1.24
2019-11-01,8,1.63,5.18,16.68,20.00,1.29,1.29,1.29
2019-11-01,9,7.56,0.00,0.00,4.80,1.26,1.26,1.26
2019-11-01,10,14.74,0.00,0.00,0.00,1.26,1.26,1.26
2019-11-01,11,13.34,6.46,4.81,5.18,1.23,1.23,1.23
2019-11-01,12,5.82,13.33,5.59,0.00,4.75,4.75,4.75
2019-11-01,13,5.70,5.85,5.94,0.00,4.75,4.75,4.75
2019-11-01,14,5.75,5.82,5.90,13.34,17.14,17.14,17.14
2019-11-01,15,12.37,13.34,13.36,13.39,14.60,14.60,14.60
2019-11-01,16,26.11,15.00,15.00,15.00,8.25,8.25,8.25
2019-11-01,17,23.15,22.83,16.00,16.00,9.56,9.56,9.56
2019-11-01,18,20.88,23.92,21.76,16.94,11.34,11.34,11.34
2019-11-01,19,24.43,24.60,24.60,24.34,8.89,8.89,8.89
2019-11-01,20,13.36,20.00,21.10,24.54,14.12,14.12,14.12
2019-11-01,21,14.64,13.39,17.25,13.38,13.20,13.20,13.20
2019-11-01,22,7.66,13.36,13.38,13.39,21.15,21.15,21.15
2019-11-01,23,7.10,13.35,13.39,14.41,1.23,0.45,0.45
2019-11-01,24,9.01,13.32,13.35,13.34,1.58,0.20,0.20
2019-11-02,1,10.88,6.00,6.00,5.84,1.25,0.20,0.20
2019-11-02,2,8.31,5.90,5.88,0.00,1.27,0.20,0.20
2019-11-02,3,1.34,5.00,5.00,0.00,1.30,0.20,0.20
2019-11-02,4,0.00,5.59,0.00,0.00,1.31,0.20,0.20
2019-11-02,5,0.00,5.00,5.00,0.00,1.31,0.20,0.20
2019-11-02,6,0.00,6.00,6.54,5.88,1.26,0.20,0.20
2019-11-02,7,4.34,13.38,13.37,13.34,1.24,0.20,0.20
2019-11-02,8,12.16,13.39,15.75,13.37,1.22,0.20,0.20
2019-11-02,9,13.35,15.75,13.39,13.32,1.20,0.20,0.20
2019-11-02,10,13.65,13.34,13.40,13.34,1.22,0.20,0.20
2019-11-02,11,27.96,13.33,13.34,13.36,1.31,0.20,0.20
2019-11-02,12,22.29,13.35,13.32,6.00,1.24,0.20,0.20
2019-11-02,13,15.05,14.55,13.34,5.85,1.24,0.20,0.20
2019-11-02,14,14.50,14.52,14.52,13.33,1.23,0.20,0.20
2019-11-02,15,13.81,13.38,13.38,13.35,1.24,0.20,0.20
2019-11-02,16,22.18,16.00,15.15,13.36,3.89,3.89,3.89
2019-11-02,17,14.35,16.00,16.00,16.00,1.28,1.28,1.28
2019-11-02,18,12.31,16.00,16.46,16.00,21.00,21.00,21.00
2019-11-02,19,11.52,16.00,16.00,16.00,4.75,4.75,4.75
2019-11-02,20,7.43,14.38,14.39,14.39,4.75,4.75,4.75
2019-11-02,21,8.90,14.36,14.35,14.35,1.25,0.20,0.20
2019-11-02,22,4.82,5.84,14.33,5.81,1.28,0.20,0.20
2019-11-02,23,3.29,5.00,5.00,4.72,1.29,0.20,0.20
2019-11-02,24,-0.64,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-03,1,-0.01,0.00,0.00,0.00,1.58,0.20,0.20
2019-11-03,2,-0.22,0.00,0.00,0.00,1.57,0.20,0.20
2019-11-03,3,-3.00,-0.50,-0.13,-0.13,1.57,0.20,0.20
2019-11-03,4,-3.00,-0.50,-0.50,-0.50,1.57,0.20,0.20
2019-11-03,5,-2.76,-0.50,-0.50,-0.50,1.57,0.20,0.20
2019-11-03,6,-0.01,-0.10,-0.10,-0.25,1.31,0.20,0.20
2019-11-03,7,0.00,0.00,0.00,0.00,1.24,0.20,0.20
2019-11-03,8,0.00,0.00,0.00,0.00,1.57,0.20,0.20
2019-11-03,9,0.00,3.50,3.50,0.00,1.57,0.20,0.20
2019-11-03,10,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-03,11,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-03,12,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-03,13,4.52,0.00,4.75,0.00,1.30,0.20,0.20
2019-11-03,14,2.90,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-03,15,7.37,5.67,5.70,5.66,1.30,0.45,0.45
2019-11-03,16,16.20,16.00,16.00,16.00,1.29,0.45,0.45
2019-11-03,17,19.05,24.49,23.34,23.45,1.27,1.27,1.27
2019-11-03,18,43.80,23.33,23.85,22.83,21.75,21.75,21.75
2019-11-03,19,24.96,23.67,23.66,23.47,4.76,4.76,4.76
2019-11-03,20,21.87,23.67,22.38,21.83,5.27,5.27,5.27
2019-11-03,21,13.86,16.01,16.00,21.82,1.28,1.28,1.28
2019-11-03,22,10.90,16.01,16.01,16.00,1.28,0.20,0.20
2019-11-03,23,4.60,14.40,14.40,14.75,1.57,0.20,0.20
2019-11-03,24,2.80,6.00,6.00,5.86,1.58,0.20,0.20
2019-11-04,1,1.43,5.00,5.00,5.66,1.58,0.20,0.20
2019-11-04,2,0.00,0.00,0.00,0.00,1.57,0.20,0.20
2019-11-04,3,0.00,0.00,0.00,-0.02,1.21,0.20,0.20
2019-11-04,4,0.00,0.00,0.00,0.00,1.21,0.20,0.20
2019-11-04,5,0.00,0.00,0.00,0.00,1.22,0.20,0.20
2019-11-04,6,0.00,3.00,3.00,0.00,1.21,0.20,0.20
2019-11-04,7,0.00,14.38,6.00,5.84,1.30,0.20,0.20
2019-11-04,8,0.00,16.00,16.00,5.85,1.30,1.30,1.30
2019-11-04,9,0.00,15.75,15.75,16.00,4.75,4.75,4.75
2019-11-04,10,0.00,5.68,14.40,6.34,4.75,4.75,4.75
2019-11-04,11,0.00,0.00,5.56,5.68,1.91,1.91,1.91
2019-11-04,12,0.47,5.68,5.56,0.00,5.35,5.35,5.35
2019-11-04,13,0.00,5.80,5.88,0.00,3.29,3.29,3.29
2019-11-04,14,0.00,5.15,5.88,5.88,3.13,3.13,3.13
2019-11-04,15,3.17,5.86,5.87,5.90,2.96,2.96,2.96
2019-11-04,16,1.26,5.90,6.00,5.90,6.69,6.69,6.69
2019-11-04,17,3.37,16.00,16.00,16.00,1.27,1.27,1.27
2019-11-04,18,5.90,16.00,16.00,18.58,11.15,11.15,11.15
2019-11-04,19,8.86,16.01,16.00,16.00,12.47,12.47,12.47
2019-11-04,20,13.72,16.00,16.00,16.00,17.32,17.32,17.32
2019-11-04,21,10.25,14.39,16.00,16.00,9.60,9.60,9.60
2019-11-04,22,9.41,12.56,14.37,6.54,1.28,0.45,0.45
2019-11-04,23,8.72,14.36,12.56,6.00,1.30,0.20,0.20
2019-11-04,24,0.97,5.59,5.84,5.80,1.31,0.20,0.20
2019-11-05,1,0.00,0.00,0.00,5.84,1.31,0.20,0.20
2019-11-05,2,0.00,0.00,0.00,0.00,1.30,0.20,0.20
2019-11-05,3,0.00,0.00,0.00,0.00,1.30,0.20,0.20
2019-11-05,4,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-05,5,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2019-11-05,6,2.60,6.00,5.88,5.84,1.30,0.20,0.20
2019-11-05,7,10.79,15.75,15.75,14.39,1.29,0.30,0.30
2019-11-05,8,24.15,16.00,16.00,15.75,3.07,2.18,2.18
2019-11-05,9,16.54,16.00,16.00,16.00,1.29,0.45,0.45
2019-11-05,10,19.88,15.75,15.75,15.75,5.08,4.38,4.38
2019-11-05,11,5.82,16.00,14.40,6.34,1.30,0.45,0.45
2019-11-05,12,0.47,14.40,14.38,6.62,1.30,0.45,0.45
2019-11-05,13,0.00,16.00,16.00,14.40,1.30,0.20,0.20
2019-11-05,14,6.00,16.00,16.00,24.20,1.30,0.20,0.20
2019-11-05,15,8.00,16.00,16.00,27.20,1.21,0.20,0.20
2019-11-05,16,18.98,28.38,28.53,28.22,1.23,1.23,1.23
2019-11-05,17,21.18,28.66,28.56,30.17,3.01,3.01,3.01
2019-11-05,18,30.43,31.21,28.86,27.08,7.57,7.57,7.57
2019-11-05,19,19.21,20.33,24.74,30.17,23.70,23.70,23.70
2019-11-05,20,16.08,24.86,24.08,26.86,18.48,18.48,18.48
2019-11-05,21,5.87,16.23,19.92,23.52,10.36,10.36,10.36
2019-11-05,22,10.10,16.00,16.00,16.01,4.75,0.45,0.45
2019-11-05,23,9.31,14.40,16.00,14.38,1.28,0.20,0.20
2019-11-05,24,1.43,8.49,5.94,6.34,1.58,0.20,0.20
2019-11-06,1,0.85,14.35,14.36,5.88,1.30,0.20,0.20
2019-11-06,2,5.82,0.00,5.82,5.86,1.27,0.20,0.20
2019-11-06,3,10.25,0.00,3.39,5.59,1.27,0.20,0.20
2019-11-06,4,5.85,5.82,1.00,4.30,1.27,0.20,0.20
2019-11-06,5,10.90,14.40,14.35,5.84,1.26,0.20,0.20
2019-11-06,6,13.08,31.95,31.93,14.40,1.26,0.22,0.22
2019-11-06,7,16.10,16.25,16.50,16.25,1.28,1.28,1.28
2019-11-06,8,9.06,16.25,16.25,16.25,4.75,4.75,4.75
2019-11-06,9,5.91,26.17,16.50,22.12,19.61,19.61,19.61
2019-11-06,10,8.82,16.50,16.50,16.25,21.15,21.15,21.15
2019-11-06,11,19.03,20.00,20.00,28.96,18.54,18.54,18.54
2019-11-06,12,19.71,28.00,28.00,29.95,16.52,16.52,16.52
2019-11-06,13,10.83,23.92,16.00,28.97,4.45,4.45,4.45
2019-11-06,14,21.49,27.09,27.09,30.02,11.66,11.66,11.66
2019-11-06,15,26.54,17.00,17.00,30.00,9.14,9.14,9.14
2019-11-06,16,28.16,27.38,27.39,29.92,7.38,7.38,7.38
2019-11-06,17,30.84,30.93,30.90,31.95,3.49,3.49,3.49
2019-11-06,18,27.54,28.04,26.64,30.93,8.63,8.63,8.63
2019-11-06,19,29.23,30.02,30.04,30.82,7.13,7.13,7.13
2019-11-06,20,26.34,25.51,25.74,26.53,9.18,9.18,9.18
2019-11-06,21,11.03,22.11,20.56,25.25,16.89,16.89,16.89
2019-11-06,22,6.56,26.98,23.95,23.92,1.23,0.45,0.45
2019-11-06,23,12.66,14.38,16.45,16.00,1.23,0.20,0.20
2019-11-06,24,34.10,23.11,23.11,26.11,1.26,0.20,0.20
2019-11-07,1,45.76,14.37,14.40,16.00,1.35,0.22,0.22
2019-11-07,2,10.99,6.62,6.55,14.36,1.59,0.20,0.20
2019-11-07,3,-0.11,12.65,5.84,6.58,1.59,0.20,0.20
2019-11-07,4,3.59,5.86,5.86,5.88,1.25,0.20,0.20
2019-11-07,5,13.83,14.39,14.36,15.00,1.24,0.20,0.20
2019-11-07,6,10.25,16.00,16.00,16.00,1.25,0.20,0.20
2019-11-07,7,16.35,25.16,25.16,25.16,1.17,0.45,0.45
2019-11-07,8,30.99,31.24,31.24,31.24,0.81,0.52,0.52
2019-11-07,9,31.25,31.24,31.25,31.25,0.80,0.45,0.45
2019-11-07,10,31.25,31.24,31.24,31.25,0.81,0.45,0.45
2019-11-07,11,31.27,31.24,31.24,31.26,0.82,0.45,0.45
2019-11-07,12,31.27,31.26,31.24,29.22,0.82,0.20,0.20
2019-11-07,13,32.78,36.13,34.41,30.92,0.69,0.22,0.22
2019-11-07,14,31.27,40.64,35.80,31.26,0.82,0.20,0.20
2019-11-07,15,31.26,32.07,32.07,31.26,0.82,0.26,0.26
2019-11-07,16,30.81,43.74,45.50,32.78,0.20,0.20,0.20
2019-11-07,17,25.90,404.83,72.21,36.36,12.09,12.09,12.09
2019-11-07,18,30.87,81.54,81.54,48.92,5.11,5.11,2.44
2019-11-07,19,34.56,71.54,71.54,46.91,6.09,6.09,2.40
2019-11-07,20,32.25,42.65,37.00,33.74,4.79,4.79,4.79
2019-11-07,21,31.22,31.95,34.07,31.80,0.42,0.42,0.42
2019-11-07,22,30.51,32.99,32.78,31.47,0.21,0.20,0.20
2019-11-07,23,21.02,28.91,28.91,28.93,0.77,0.20,0.20
2019-11-07,24,14.79,21.79,23.12,21.00,1.27,0.20,0.20
2019-11-08,1,9.33,13.38,20.00,21.00,1.25,0.19,0.19
2019-11-08,2,17.91,19.00,19.00,21.00,1.23,0.19,0.19
2019-11-08,3,14.50,13.39,13.38,20.00,1.23,0.19,0.19
2019-11-08,4,13.37,13.39,13.39,13.35,1.24,0.19,0.19
2019-11-08,5,10.34,16.00,16.00,13.35,1.25,0.20,0.20
2019-11-08,6,3.65,20.00,20.00,22.00,1.26,0.20,0.20
2019-11-08,7,24.22,30.49,30.48,30.42,1.20,0.20,0.20
2019-11-08,8,31.29,31.25,31.25,31.14,1.21,0.45,0.45
2019-11-08,9,31.24,31.25,31.25,31.24,1.83,0.45,0.45
2019-11-08,10,30.03,30.42,30.42,30.40,1.21,0.45,0.45
2019-11-08,11,30.02,30.00,30.40,30.41,1.21,0.42,0.42
2019-11-08,12,30.42,30.40,29.62,30.42,1.21,0.44,0.44
2019-11-08,13,30.41,30.42,30.40,28.14,1.22,0.45,0.45
2019-11-08,14,30.36,30.41,30.41,30.39,1.21,0.45,0.45
2019-11-08,15,24.92,26.44,27.06,28.20,1.14,0.45,0.45
2019-11-08,16,29.65,28.62,27.16,27.23,1.14,0.54,0.54
2019-11-08,17,43.34,32.80,30.49,35.39,26.94,26.94,8.11
2019-11-08,18,54.20,30.60,40.00,44.27,30.10,30.10,3.07
2019-11-08,19,32.84,35.77,35.78,52.09,30.10,30.10,0.91
2019-11-08,20,29.82,33.64,29.50,33.83,17.58,17.58,0.99
2019-11-08,21,37.65,36.64,36.64,37.15,1.73,0.22,0.22
2019-11-08,22,28.24,35.92,35.64,36.64,1.03,0.20,0.20
2019-11-08,23,21.21,33.00,32.21,31.34,0.81,0.20,0.20
2019-11-08,24,8.58,20.00,20.00,27.69,1.23,0.20,0.20
2019-11-09,1,8.39,13.37,18.00,13.37,1.23,0.20,0.20
2019-11-09,2,14.31,14.40,15.00,16.00,1.22,0.20,0.20
2019-11-09,3,7.87,16.01,16.00,16.00,1.23,0.20,0.20
2019-11-09,4,5.08,16.00,16.00,16.00,1.24,0.20,0.20
2019-11-09,5,5.06,16.00,16.00,15.00,1.23,0.20,0.20
2019-11-09,6,1.24,16.00,16.00,16.00,1.22,0.20,0.20
2019-11-09,7,4.22,13.36,13.36,16.00,1.23,0.20,0.20
2019-11-09,8,5.84,13.35,13.37,10.21,1.20,0.45,0.45
2019-11-09,9,9.23,13.39,13.38,13.39,1.23,0.45,0.45
2019-11-09,10,3.83,13.39,16.00,13.35,1.34,1.34,1.34
2019-11-09,11,0.00,11.00,13.33,13.34,1.23,0.45,0.45
2019-11-09,12,0.00,5.85,5.92,5.94,1.23,0.45,0.45
2019-11-09,13,0.39,5.84,5.90,6.34,1.23,0.45,0.45
2019-11-09,14,5.71,13.33,13.35,7.76,1.23,0.45,0.45
2019-11-09,15,2.19,5.90,5.94,6.62,1.25,0.45,0.45
2019-11-09,16,5.87,13.35,13.38,16.00,1.60,1.60,1.60
2019-11-09,17,7.09,16.00,16.00,24.76,5.31,5.31,5.31
2019-11-09,18,5.93,16.00,16.00,22.00,25.66,25.66,21.89
2019-11-09,19,9.03,16.00,16.00,22.00,30.00,30.00,30.00
2019-11-09,20,4.72,13.33,13.34,13.36,21.15,21.15,21.15
2019-11-09,21,2.33,5.92,10.56,13.33,4.75,4.75,4.75
2019-11-09,22,0.43,5.83,5.92,5.94,1.60,0.20,0.20
2019-11-09,23,0.00,1.00,3.10,5.70,1.60,0.20,0.20
2019-11-09,24,0.00,0.00,0.00,0.00,1.59,0.20,0.20
2019-11-10,1,-0.06,0.00,0.00,0.00,1.59,0.20,0.20
2019-11-10,2,0.00,0.00,0.00,0.00,1.59,0.20,0.20
2019-11-10,3,0.00,0.00,0.00,0.00,1.59,0.20,0.20
2019-11-10,4,0.00,0.00,0.00,0.00,1.27,0.20,0.20
2019-11-10,5,0.00,0.00,0.00,0.00,1.27,0.20,0.20
2019-11-10,6,0.00,0.00,0.00,0.00,1.27,0.20,0.20
2019-11-10,7,1.92,0.50,0.01,0.00,1.29,0.20,0.20
2019-11-10,8,1.50,5.85,5.85,5.15,1.29,0.20,0.20
